id,title,overview,tagline,genres_str,genres_names,keywords_names,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,production_companies_names,cast_names,original_language,status,combined_features
12437,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",Every war has a beginning.,Fantasy|Action|Adventure|Science Fiction|Thriller,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']","['prison', 'underworld', 'slavery', 'castle', 'vampire', 'war', 'werewolf', 'battle', 'slave', 'dungeon']",2009-01-22,2009.0,35000000,91353501,92.0,51.927471,6.2,1428,"['Lakeshore Entertainment', 'Screen Gems', 'Sketch Films']","['Bill Nighy', 'Michael Sheen', 'Rhona Mitra', 'Shane Brolly', 'Steven Mackintosh']",en,Released,fantasy action adventure science fiction thriller prison underworld slavery castle vampire bill nighy michael sheen rhona mitra lakeshore entertainment screen gems
2959,License to Wed,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",First came love... then came Reverend Frank.,Comedy,['Comedy'],"['new love', 'ten commandments', 'bride', 'bridegroom', 'marriage', 'relation', 'partnership', 'civil registry office', 'priest', 'wedding']",2007-07-04,2007.0,35000000,69307224,91.0,14.503568,5.2,253,"['Village Roadshow Pictures', 'Robert Simonds Productions', 'Warner Bros.']","['Robin Williams', 'Mandy Moore', 'John Krasinski', 'Eric Christian Olsen', 'Christine Taylor']",en,Released,comedy new love ten commandments bride bridegroom marriage robin williams mandy moore john krasinski village roadshow pictures robert simonds productions
9957,The Benchwarmers,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.,Get off the bench and get into the game.,Comedy,['Comedy'],"['baseball', 'pizza', 'sport', 'paperboy', 'team', 'homerun', 'video store']",2006-04-07,2006.0,0,0,80.0,6.74556,5.2,242,"['Columbia Pictures', 'Revolution Studios', 'Happy Madison Productions']","['Jon Heder', 'Rob Schneider', 'David Spade', 'Jon Lovitz', 'Tim Meadows']",en,Released,comedy baseball pizza sport paperboy team jon heder rob schneider david spade columbia pictures revolution studios
11648,Must Love Dogs,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",,Comedy|Romance,"['Comedy', 'Romance']","['sister sister relationship', 'make a match', 'single', 'children', 'teacher', 'dating', 'divorce', 'pet dog', 'computer dating', 'internet dating']",2005-07-21,2005.0,30000000,58405313,98.0,11.120167,5.8,140,"['Team Todd', 'Warner Bros.', 'Ubu Productions']","['Diane Lane', 'John Cusack', 'Elizabeth Perkins', 'Christopher Plummer', 'Dermot Mulroney']",en,Released,comedy romance sister sister relationship make a match single children teacher diane lane john cusack elizabeth perkins team todd warner bros.
9366,Donnie Brasco,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,Based on a true story.,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']","['undercover', 'colombia', 'mafia', 'mobster', 'dirty cop', 'informant', 'stealing money', 'marriage counselor', 'shaving cream', 'playing cards']",1997-02-27,1997.0,35000000,41954997,127.0,40.370442,7.4,1147,"['TriStar Pictures', 'Mark Johnson Productions', 'Phoenix Pictures']","['Johnny Depp', 'Al Pacino', 'Michael Madsen', 'Bruno Kirby', 'James Russo']",en,Released,crime drama thriller undercover colombia mafia mobster dirty cop johnny depp al pacino michael madsen tristar pictures mark johnson productions
1576,Resident Evil,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.",A secret experiment. A deadly virus. A fatal mistake.,Horror|Action|Science Fiction,"['Horror', 'Action', 'Science Fiction']","['undercover', 'mutant', 'dystopia', 'conspiracy', 'zombie', 'based on video game']",2002-03-15,2002.0,33000000,102984862,100.0,40.715623,6.4,2065,"['Impact Pictures', 'Davis-Films', 'New Legacy']","['Milla Jovovich', 'Michelle Rodriguez', 'Eric Mabius', 'Ryan McCluskey', 'Oscar Pearce']",en,Released,horror action science fiction undercover mutant dystopia conspiracy zombie milla jovovich michelle rodriguez eric mabius impact pictures davis-films
609,Poltergeist,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",They're here.,Horror,['Horror'],"['medium', 'ghostbuster', 'poltergeist', 'haunted house', 'dying and death', 'family relationships', 'good vs evil', 'paranormal phenomena', 'power of goodness', 'parent-child bond']",1982-06-04,1982.0,10700000,122200000,114.0,36.230204,7.0,794,"['SLM Production Group', 'Metro-Goldwyn-Mayer (MGM)']","['Craig T. Nelson', 'JoBeth Williams', 'Beatrice Straight', ""Heather O'Rourke"", 'Dominique Dunne']",en,Released,horror medium ghostbuster poltergeist haunted house dying and death craig t. nelson jobeth williams beatrice straight slm production group metro-goldwyn-mayer (mgm)
5516,The Ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",The greatest criminal minds of all time have finally met their match.,Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']","['church choir', 'hiding place', 'garbage', 'duringcreditsstinger']",2004-03-25,2004.0,0,0,104.0,23.666229,6.0,415,"['Mike Zoss Productions', 'The Jacobson Company', 'Touchstone Pictures']","['Tom Hanks', 'Irma P. Hall', 'Marlon Wayans', 'J.K. Simmons', 'Tzi Ma']",en,Released,comedy crime thriller church choir hiding place garbage duringcreditsstinger tom hanks irma p. hall marlon wayans mike zoss productions the jacobson company
13051,Max Payne,"Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation.",When a Man Has Lost Everything. He Only has Revenge,Action,['Action'],"['assassin', 'based on video game', 'aftercreditsstinger']",2008-10-15,2008.0,35000000,85416905,100.0,25.903237,5.2,613,"['Dune Entertainment', 'Firm Films', 'Collision Entertainment']","['Mark Wahlberg', 'Mila Kunis', 'Beau Bridges', 'Ludacris', ""Chris O'Donnell""]",en,Released,action assassin based on video game aftercreditsstinger mark wahlberg mila kunis beau bridges dune entertainment firm films
49530,In Time,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",Time Is Power,Action|Thriller|Science Fiction,"['Action', 'Thriller', 'Science Fiction']","['bank', 'future', 'time', 'dystopia', 'race against time', 'immortality', 'on the run', 'class differences', 'cops and robbers\xa0', 'rich vs poor']",2011-10-27,2011.0,40000000,173930596,109.0,60.231382,6.7,3417,"['Regency Enterprises', 'Strike Entertainment', 'New Regency Pictures']","['Justin Timberlake', 'Amanda Seyfried', 'Cillian Murphy', 'Olivia Wilde', 'Alex Pettyfer']",en,Released,action thriller science fiction bank future time dystopia race against time justin timberlake amanda seyfried cillian murphy regency enterprises strike entertainment
34806,The Back-Up Plan,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.","Fall in love, get married, have a baby. Not necessarily in that order.",Comedy|Romance,"['Comedy', 'Romance']","['kiss', 'sperm bank', 'romantic comedy', 'male female relationship', 'doctor', 'pregnancy', 'single mother', 'artificial insemination', 'motherhood', 'duringcreditsstinger']",2010-04-23,2010.0,35000000,77477008,106.0,18.38292,5.7,458,"['Escape Artists', 'CBS Films']","['Jennifer Lopez', ""Alex O'Loughlin"", 'Danneel Ackles', 'Eric Christian Olsen', 'Anthony Anderson']",en,Released,comedy romance kiss sperm bank romantic comedy male female relationship doctor jennifer lopez alex o'loughlin danneel ackles escape artists cbs films
49022,Something Borrowed,"Though Rachel (Ginnifer Goodwin) is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy (Kate Hudson). Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan (John Krasinski), Rachel's confidant, harbors a potentially explosive secret of his own.",It's a thin line between love and friendship.,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']","['new york', 'alcohol', 'based on novel', 'secret', 'cheating', 'birthday', 'destroy', 'friends', 'crush', 'lawyer']",2011-05-05,2011.0,35000000,59901913,112.0,14.029012,5.9,296,"['Alcon Entertainment', 'Wild Ocean Films', '2S Films']","['Kate Hudson', 'Ginnifer Goodwin', 'John Krasinski', 'Colin Egglesfield', 'Ashley Williams']",en,Released,comedy drama romance new york alcohol based on novel secret cheating kate hudson ginnifer goodwin john krasinski alcon entertainment wild ocean films
11469,Black Knight,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",It's only a flesh wound!,Adventure|Comedy|Fantasy,"['Adventure', 'Comedy', 'Fantasy']","['england', 'black people', 'medallion', 'castle', 'time travel', 'leap in time', 'knight', 'impostor', 'king', 'middle ages']",2001-11-21,2001.0,0,0,95.0,15.913783,5.1,287,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Epsilon Motion Pictures']","['Martin Lawrence', 'Marsha Thomason', 'Tom Wilkinson', 'Vincent Regan', 'Daryl Mitchell']",en,Released,adventure comedy fantasy england black people medallion castle time travel martin lawrence marsha thomason tom wilkinson twentieth century fox film corporation regency enterprises
11667,Street Fighter,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,The fight to save the world is on!,Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']","['dictator', 'martial arts', 'hostage', 'liberation of hostage', 'hostage-taking', 'street fighter', 'united nations', 'based on video game']",1994-12-22,1994.0,35000000,99423521,102.0,19.286099,4.1,325,"['Universal Pictures', 'Capcom']","['Jean-Claude Van Damme', 'Raúl Juliá', 'Ming-Na Wen', 'Damian Chapa', 'Kylie Minogue']",en,Released,action adventure thriller dictator martial arts hostage liberation of hostage hostage-taking jean-claude van damme raúl juliá ming-na wen universal pictures capcom
423,The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,Music was his passion. Survival was his masterpiece.,Drama|War,"['Drama', 'War']","['individual', 'resistance', 'radio station', 'war crimes', 'loss of family', 'child murderer', 'hunger', 'world war ii', 'prisoners of war', 'homeland']",2002-09-24,2002.0,35000000,120072577,150.0,50.587541,8.0,1864,"['Bac Films', 'Canal+Polska', 'Heritage Films']","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman', 'Emilia Fox']",en,Released,drama war individual resistance radio station war crimes loss of family adrien brody thomas kretschmann frank finlay bac films canal+polska
